"Date","Products"
"2020-02-29","1"
"2020-02-28","33"
"2020-02-26","17"
"2020-02-24","7"
"2020-02-21","12"
"2020-02-20","11"
"2020-02-19","14"
"2020-02-16","2"
"2020-02-14","30"
"2020-02-13","10"
"2020-02-12","42"
"2020-02-11","15"
"2020-02-10","22"
"2020-02-07","14"
"2020-02-06","40"
"2020-02-05","9"
"2020-02-04","1"
"2020-02-03","7"
"2020-01-31","26"
"2020-01-30","1"
"2020-01-29","14"
"2020-01-27","9"
"2020-01-23","14"
"2020-01-21","37"
"2020-01-17","6"
"2020-01-15","18"
"2020-01-14","1"
"2020-01-13","11"
"2020-01-10","37"
"2020-01-09","25"
"2020-01-08","29"
"2020-01-07","26"
"2020-01-06","53"
"2020-01-03","3"
"2020-01-02","13"
"2019-12-31","66"
"2019-12-27","37"
"2019-12-24","56"
"2019-12-23","24"
"2019-12-20","1"
"2019-12-19","19"
"2019-12-16","3"
"2019-12-13","2"
"2019-12-12","25"
"2019-12-10","3"
"2019-12-06","7"
"2019-12-05","10"
"2019-12-03","2"
"2019-12-02","1"
"2019-11-28","23"
"2019-11-26","20"
"2019-11-22","20"
"2019-11-21","31"
"2019-11-20","29"
"2019-11-15","34"
"2019-11-14","16"
"2019-11-12","11"
"2019-11-08","41"
"2019-11-07","7"
"2019-11-05","10"
"2019-11-04","4"
"2019-11-01","21"
"2019-10-30","16"
"2019-10-29","2"
"2019-10-15","2"
"2019-10-11","3"
"2019-09-26","2"
"2019-09-20","4"
"2019-09-19","7"
"2019-09-18","1"
"2019-09-13","2"
"2019-09-10","3"
"2019-09-09","3"
"2019-09-06","1"
"2019-09-03","1"
"2019-08-30","1"
"2019-08-29","8"
"2019-08-27","6"
"2019-08-26","2"
"2019-08-23","11"
"2019-08-22","10"
"2019-08-20","1"
"2019-08-16","7"
"2019-08-14","1"
"2019-08-13","6"
"2019-08-12","6"
"2019-08-09","6"
"2019-08-07","5"
"2019-08-02","1"
"2019-08-01","8"
"2019-07-31","10"
"2019-07-29","1"
"2019-07-27","7"
"2019-07-25","13"
"2019-07-24","12"
"2019-07-23","5"
"2019-07-19","1"
"2019-07-18","1"
"2019-07-17","11"
"2019-07-16","7"
"2019-07-12","13"
"2019-07-11","1"
"2019-07-10","4"
"2019-07-09","3"
"2019-07-08","8"
"2019-07-04","3"
"2019-07-03","3"
"2017-12-20","1"
"2017-10-30","1"
