"Date","Products"
"2020-11-02","1"
"2020-10-29","2"
"2020-10-27","2"
"2020-10-26","1"
"2020-10-25","1"
"2020-10-23","1"
"2020-10-22","1"
"2020-10-19","2"
"2020-10-14","4"
"2020-10-13","2"
"2020-10-08","1"
"2020-10-05","2"
"2020-10-04","1"
"2020-09-26","1"
"2020-09-25","1"
"2020-09-24","2"
"2020-09-20","1"
"2020-09-16","3"
"2020-09-15","1"
"2020-09-14","1"
"2020-09-13","1"
"2020-09-11","3"
"2020-09-06","1"
"2020-09-04","1"
"2020-09-01","1"
"2020-08-29","1"
"2020-08-28","1"
"2020-08-27","1"
"2020-08-26","1"
"2020-08-25","5"
"2020-08-22","1"
"2020-08-21","3"
"2020-08-19","2"
"2020-08-18","2"
"2020-08-17","1"
"2020-08-15","1"
"2020-08-14","1"
"2020-08-13","3"
"2020-08-08","1"
"2020-08-06","1"
"2020-08-05","1"
"2020-07-25","1"
"2020-07-24","1"
"2020-07-22","1"
"2020-07-21","2"
"2020-07-17","2"
"2020-07-15","1"
"2020-07-14","1"
"2020-07-03","1"
"2020-07-01","1"
"2020-06-25","2"
"2020-06-24","3"
"2020-06-23","1"
"2020-06-22","2"
"2020-06-20","2"
"2020-06-19","10"
"2020-06-18","1"
"2020-06-16","1"
"2020-06-15","1"
"2020-05-25","1"
"2020-05-23","2"
"2020-05-22","2"
"2020-05-19","1"
"2020-05-18","1"
"2020-05-15","1"
"2020-05-14","1"
"2020-05-11","1"
"2020-04-28","1"
"2020-04-16","1"
"2020-04-12","1"
"2020-04-09","2"
"2020-04-02","1"
"2020-03-31","1"
"2020-03-28","1"
"2020-02-18","4"
"2020-01-14","1"
"2019-12-28","1"
"2019-12-24","2"
"2019-12-19","1"
"2019-11-20","3"
"2019-11-18","1"
"2019-11-17","1"
"2019-11-12","1"
"2019-10-30","1"
"2019-10-25","1"
"2019-10-22","1"
"2019-10-16","1"
"2019-10-14","2"
"2019-10-11","1"
"2019-10-10","1"
"2019-10-08","1"
"2019-10-05","1"
"2019-09-29","1"
"2019-09-24","1"
"2019-09-19","1"
"2019-09-10","1"
"2019-09-08","1"
"2019-09-05","1"
"2019-09-02","1"
"2019-08-30","1"
"2019-08-25","1"
"2019-08-20","3"
"2019-08-11","1"
"2019-08-03","1"
"2019-08-02","1"
"2019-07-18","1"
"2019-07-17","2"
"2019-07-15","1"
"2019-07-14","1"
"2019-07-09","1"
"2019-06-26","1"
"2019-06-24","1"
"2019-06-23","1"
"2019-06-22","1"
"2019-06-19","1"
"2019-05-30","2"
"2019-05-26","2"
"2019-05-18","1"
"2019-05-12","1"
"2019-05-11","1"
"2019-05-06","1"
"2019-04-27","2"
"2019-04-25","3"
"2019-04-24","1"
"2019-04-22","1"
"2019-04-19","1"
"2019-04-12","1"
"2019-04-11","1"
"2019-03-31","1"
"2019-02-12","1"
"2019-01-29","1"
"2019-01-28","1"
"2019-01-24","1"
"2019-01-16","1"
"2019-01-15","2"
"2018-12-30","1"
"2018-12-21","1"
"2018-12-19","1"
"2018-12-16","1"
"2018-12-11","1"
"2018-12-08","1"
"2018-12-07","1"
"2018-12-03","1"
"2018-11-23","1"
"2018-11-21","1"
"2018-11-19","1"
"2018-11-18","1"
"2018-10-28","1"
"2018-10-19","2"
"2018-10-16","1"
"2018-09-26","1"
"2018-09-21","1"
"2018-09-05","1"
"2018-09-03","2"
"2018-08-08","1"
"2018-08-06","1"
"2018-08-02","1"
"2018-07-13","1"
"2018-07-11","2"
"2018-07-05","1"
"2018-06-17","1"
"2018-06-11","1"
"2018-06-03","1"
"2018-05-24","1"
"2018-05-19","1"
"2018-05-06","1"
"2018-04-29","1"
"2018-04-27","1"
"2018-04-12","1"
"2018-04-10","1"
"2018-04-09","1"
"2018-03-24","1"
"2018-03-05","2"
"2018-03-04","1"
"2018-02-27","2"
"2018-02-26","1"
"2018-01-28","1"
"2018-01-25","1"
"2018-01-23","1"
"2018-01-04","3"
"2018-01-03","1"
"2017-12-26","1"
"2017-12-24","1"
"2017-12-22","1"
"2017-12-20","1"
"2017-12-18","1"
"2017-12-05","1"
"2017-11-26","1"
"2017-11-07","1"
"2017-11-04","4"
"2017-11-02","1"
"2017-10-28","1"
"2017-10-04","1"
"2017-10-02","1"
"2017-09-16","1"
"2017-09-14","1"
"2017-09-08","1"
"2017-08-07","1"
"2017-08-05","1"
"2017-07-03","1"
"2017-06-30","1"
"2017-06-03","1"
"2017-06-02","1"
"2017-04-29","1"
"2017-04-16","2"
"2017-04-15","1"
"2017-04-14","2"
"2017-04-13","1"
"2017-04-09","2"
"2017-04-08","1"
