"Date","Products"
"2020-12-14","2"
"2020-12-11","2"
"2020-12-09","53"
"2020-12-08","1"
"2020-12-07","8"
"2020-12-03","33"
"2020-12-02","31"
"2020-12-01","4"
"2020-11-28","22"
"2020-11-25","39"
"2020-11-24","5"
"2020-11-23","2"
"2020-11-22","8"
"2020-11-20","19"
"2020-11-19","5"
"2020-11-18","19"
"2020-11-17","3"
"2020-11-14","3"
"2020-11-13","16"
"2020-11-12","2"
"2020-11-11","39"
"2020-11-10","2"
"2020-11-09","2"
"2020-11-06","17"
"2020-11-05","10"
"2020-11-04","27"
"2020-10-30","7"
"2020-10-29","19"
"2020-10-28","12"
"2020-10-26","4"
"2020-10-24","4"
"2020-10-22","22"
"2020-10-21","1"
"2020-10-20","12"
"2020-10-19","1"
"2020-10-18","2"
"2020-10-17","9"
"2020-10-16","5"
"2020-10-15","24"
"2020-10-14","3"
"2020-10-12","4"
"2020-10-09","7"
"2020-10-08","1"
"2020-10-07","28"
"2020-10-05","1"
"2020-10-03","5"
"2020-10-02","3"
"2020-10-01","1"
"2020-09-30","31"
"2020-09-29","2"
"2020-09-28","208"
"2020-09-26","5"
"2020-09-24","1"
"2020-09-21","2"
"2020-09-19","3"
"2020-09-18","3"
"2020-09-17","47"
"2020-09-16","11"
"2020-09-14","1"
"2020-09-12","28"
"2020-09-11","5"
"2020-09-10","17"
"2020-09-09","19"
"2020-09-05","3"
"2020-09-04","12"
"2020-09-03","39"
"2020-09-02","5"
"2020-09-01","3"
"2020-08-31","6"
"2020-08-27","7"
"2020-08-26","24"
"2020-08-22","8"
"2020-08-21","28"
"2020-08-20","8"
"2020-08-19","22"
"2020-08-17","1"
"2020-08-15","2"
"2020-08-14","1"
"2020-08-13","7"
"2020-08-12","27"
"2020-08-11","3"
"2020-08-07","1"
"2020-08-06","3"
"2020-08-05","22"
"2020-07-31","2"
"2020-07-30","2"
"2020-07-29","29"
"2020-07-24","8"
"2020-07-22","15"
"2020-07-19","5"
"2020-07-17","1"
"2020-07-16","3"
"2020-07-15","20"
"2020-07-10","4"
"2020-07-09","3"
"2020-07-08","17"
"2020-07-07","1"
"2020-07-03","8"
"2020-07-02","14"
"2020-07-01","20"
"2020-06-27","5"
"2020-06-26","1"
"2020-06-25","2"
"2020-06-24","27"
"2020-06-22","1"
"2020-06-20","4"
"2020-06-17","6"
"2020-06-13","3"
"2020-06-12","2"
"2020-06-10","33"
"2020-06-09","4"
"2020-06-04","1"
"2020-06-03","28"
"2020-06-01","2"
"2020-05-30","4"
"2020-05-29","3"
"2020-05-28","6"
"2020-05-27","34"
"2020-05-23","10"
"2020-05-21","20"
"2020-05-20","8"
"2020-05-19","1"
"2020-05-16","3"
"2020-05-15","1"
"2020-05-13","19"
"2020-05-12","1"
"2020-05-11","2"
"2020-05-09","2"
"2020-05-06","15"
"2020-05-05","5"
"2020-05-02","2"
"2020-04-30","1"
"2020-04-29","17"
"2020-04-25","2"
"2020-04-24","3"
"2020-04-22","11"
"2020-04-18","3"
"2020-04-17","7"
"2020-04-15","101"
"2020-04-14","1"
"2020-04-10","1"
"2020-04-09","2"
"2020-04-07","1"
"2020-04-06","2"
"2020-04-03","3"
"2020-04-02","3"
"2020-04-01","219"
"2020-03-31","20"
"2020-03-27","4"
"2020-03-26","22"
"2020-03-25","9"
"2020-03-21","5"
"2020-03-20","3"
"2020-03-19","7"
"2020-03-18","29"
"2020-03-17","3"
"2020-03-15","1"
"2020-03-14","1"
"2020-03-13","3"
"2020-03-12","2"
"2020-03-11","30"
"2020-03-07","15"
"2020-03-06","1"
"2020-03-05","10"
"2020-03-04","33"
"2020-03-03","1"
"2020-02-29","1"
"2020-02-28","3"
"2020-02-27","4"
"2020-02-26","31"
"2020-02-25","4"
"2020-02-24","40"
"2020-02-22","1"
"2020-02-21","4"
"2020-02-20","5"
"2020-02-19","20"
"2020-02-18","5"
"2020-02-17","1"
"2020-02-15","4"
"2020-02-14","24"
"2020-02-13","4"
"2020-02-12","5"
"2020-02-11","5"
