"Date","Products"
"2019-04-18","3"
"2019-04-17","1"
"2019-04-15","1"
"2019-04-13","7"
"2019-04-05","1"
"2019-04-04","1"
"2019-04-01","8"
"2019-03-31","4"
"2019-03-12","1"
"2019-03-11","1"
"2019-02-26","1"
"2019-02-25","2"
"2019-02-20","1"
"2019-02-19","7"
"2019-02-18","1"
"2019-02-16","11"
"2019-02-14","6"
"2019-02-07","1"
"2019-02-04","3"
"2019-01-30","1"
"2019-01-28","12"
"2019-01-23","129"
